id,categoria,titulo,descripcion,contacto,ubicacion,fecha_publicacion,hora_publicacion,imagenes_urls,imagen_url,fecha_expiracion,esta_activo,es_historico,fuente_original,edicion_numero,fecha_publicacion_original,contactos_multiples,tamaño
5JPxaaBqgm,inmuebles,"VENTA DEPARTAMENTO DE 140 M², EN 1ER. PISO DE 3 DORMITORIOS, SALA-COMEDOR AMPLIO, COCINA","amplia, 2 baños, ubicado Urb. Los Andenes C-1 detrás de la UNSAAC. Razón .",984127474,"Los Andenes, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984127474"",""principal"":true}]",pequeño
2FdGFuoukD,inmuebles,"VENTA DEPARTAMENTOS EN ESTRENO EN RESIDENCIAL ""NIÑO DE PRAGA""","(ref. a 3 cuadras y 1/2 del monumento Condor), 1er. paradero de San Sebastián, de 2 y 3 dormitorios, con moderno ascensor, cisterna de agua, portón eléctrico, independizados inscritos en RR.PP. financiable por cualquier entidad bancaria. Razón , .",984636373,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984636373"",""principal"":true},{""tipo"":""telefono"",""valor"":""988402650"",""principal"":false}]",pequeño
Nn1Z1BBcC5,inmuebles,"APV PERLA DE ORO SAN SEBASTIÁN HUILLCARPAY VENDE LOTES DE TERRENO DESDE 135 A 200 M², PRECIOS ECONÓM",desde $35 dólares el m²; ubicado a 7 minutos del Aeropuerto. Razón .,987843345,"PERLA, San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""987843345"",""principal"":true}]",pequeño
FeKS78nyqw,servicios,¡3 ÚLTIMOS LOTES! EN EL COAR - PUCYURA COSTADO DE LA PANAMERICANA CUSCO – ABANCAY,"con Av. de 12 m de ancho todos los servicios, inscrito en RR.PP. Desde 250 m² hasta los 1000 m² Precio de ocasión. , .",910479268,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""910479268"",""principal"":true},{""tipo"":""telefono"",""valor"":""932988998"",""principal"":false}]",pequeño
TLHQSJc2wz,inmuebles,"¡ATENCIÓN! LA ASOCIACIÓN ECOLÓGICO ROMA, EN ALTO QOSQO-SAN SEBASTIÁN, A POCOS MINUTOS DEL PARADERO F","Vende lotes desde 120 m² a más, con documentos en regla e inscrito en RR.PP, precios increíbles al contado y en 18 cuotas, no pierdas está oportunidad de obtener tu propiedad como una mejor inversión. .",941134624,"ECOLÓGICO ROMA, San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""941134624"",""principal"":true}]",pequeño
BB4TnfkHqZ,inmuebles,"¡GRAN OPORTUNIDAD! VENDO TERRENOS DE 120, 200 Y 500 M² EN TICATICA. PRECIOS DESDE S/12,000 SOLES",Inversión asegurada en una zona de crecimiento. Inscritos en RR.PP. al .,997160276,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""997160276"",""principal"":true}]",pequeño
ZJrQloaiXA,inmuebles,¡NO PIENSE MÁS Y ADQUIERA SU LOTE DE 120 M²! CERCA DEL COLEGIO DE ALTO RENDIMIENTO - COAR OROPESA,"Le brindamos facilidades de pago. Inscrito en registros públicos. Entrega inmediata. Precio de ocasión desde los $20 dólares el m² Interesados los Cels. , .",985164991,"Oropesa, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""985164991"",""principal"":true},{""tipo"":""telefono"",""valor"":""929155536"",""principal"":false}]",pequeño
nxayu-ry04,inmuebles,¡URGENTE! SE VENDE TERRENO DE 120 M² EN LA PISTA PRINCIPAL CUSCO-CHINCHERO,"cuenta con título de propiedad e inscrito en Registros Públicos y todos los servicios básicos. Precio: S/. 23,000 soles (conversable). .",914987906,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""914987906"",""principal"":true}]",pequeño
2v_B9rO7Ng,inmuebles,"EN VENTA TERRENO EN ZONA URBANA DE OROPESA DE 300 M², CERCA DE LA PISTA PRINCIPAL","con servicios básicos. los Cels. , .",943408068,"Oropesa, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""943408068"",""principal"":true},{""tipo"":""telefono"",""valor"":""933607816"",""principal"":false}]",pequeño
e4UZlBcpCU,inmuebles,GRAN OPORTUNIDAD DE COMPRAR TU LOTE EN CHINCHERO EN LA PISTA PRINCIPAL CUSCO CHINCHERO KM 20 SECTOR ,"desde 200 m² S/.15,000 con agua y luz, inscrito en RR.PP., trato directo con la propietaria. Calle Belén Centro Comercial Gran Poder Stand A-113 , . (visitas guiadas previa cita).",963223358,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""963223358"",""principal"":true},{""tipo"":""telefono"",""valor"":""984517817"",""principal"":false}]",pequeño
ptnHyM-VBl,servicios,"GRUPO INMOBILIARIA BIENES Y RAÍCES V&S VENDE LOTES DE 120 M² A MÁS EN ALTO QOSQO, QUILLAHUATA Y PUMA","se da facilidad de paga hasta 1 año, documentos al día. Para mayor información visítanos en Av. de la Cultura 1529 3er. paradero San Sebastián o los Cels. , .",982405171,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""982405171"",""principal"":true},{""tipo"":""telefono"",""valor"":""993508722"",""principal"":false}]",pequeño
s-a4gkMUxT,servicios,ANTICRESIS CON OPCIÓN A COMPRA DE 2 DEPARTAMENTOS DE ESTRENO,"120 m² de 3 habitaciones y 90 m² de 2 habitaciones, buena iluminación natural sol todo el día; en Urb. Versalles altura de la U. Andina, a pie de la nueva Vía Expresa dentro de condominio. .",945127407,"Versalles, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""945127407"",""principal"":true}]",pequeño
XD-Js-wEli,inmuebles,"DOY EN ANTICRESIS DEPARTAMENTO TOTALMENTE AMOBLADO, DE 3 HABITACIONES EN 4TO. PISO (SIN ASCENSOR)","con servicios independientes; en Urb. Ttio - Wanchaq, a $25,000. Interesados .",947136951,"Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""947136951"",""principal"":true}]",pequeño
whRr-VjCZE,inmuebles,"DOY EN ANTICRESIS HABITACIÓN CON BAÑO PRIVADO, A 4 CUADRAS DE LA PLAZA DE ARMAS","acceso independiente, dentro de hospedaje, ideal para Airbnb u otros. Razón , .",973448555,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""973448555"",""principal"":true},{""tipo"":""telefono"",""valor"":""940809056"",""principal"":false}]",pequeño
mRHd4riOlr,inmuebles,DOY EN ANTICRESIS HABITACIÓN PARA ESTUDIANTE O PERSONA SOLA; EN LOS ANDENES (DETRÁS DE LA UNSAAC),"los Cels. , .",954876939,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""954876939"",""principal"":true},{""tipo"":""telefono"",""valor"":""926518474"",""principal"":false}]",pequeño
vm7eMUWqSN,inmuebles,DOY EN ANTICRESIS LOCAL AMPLIO EN ESTRENO MÁS DE 200 M² CON TECHO ACÚSTICO; EN URUBAMBA,"plena Plaza de Armas (costado de la iglesia de San Pedro) con servicios independientes (de varones y damas), ideal para eventos sociales, karaoke, restobar, Trato directo con el propietario, precio a tratar. Razón , .",940188467,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""940188467"",""principal"":true},{""tipo"":""telefono"",""valor"":""941008235"",""principal"":false}]",pequeño
LmWpHa9XUT,servicios,"DOY EN ANTICRESIS MINIDEPARTAMENTO, CONSTA DE 2 HABITACIONES, COCINA, SALA, COMEDOR Y LAVANDERÍA","ubicado en parque industrial Av. Las américas $22 mil dólares, precio conversable. .",977144430,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""977144430"",""principal"":true}]",pequeño
BeUpXC8tDM,inmuebles,"DOY EN ANTICRESIS O ALQUILER DEPARTAMENTO DE 3 DORMITORIOS, SALA-COMEDOR, COCINA Y BAÑO, CON HERMOSA","ubicado en APV 7 de Mayo, calle Acomayo - Araway – Santiago, bajar en el paradero Araway de la E.T. Tupac Amaru. En S/50,000 soles por 2 años. .",982046989,"Santiago, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""982046989"",""principal"":true}]",pequeño
OB_2VLHCAP,inmuebles,"DOY EN ANTICRESIS O VENDO LOCAL CON TRASTIENDA PARA CUALQUIER RUBRO EN ZONA COMERCIAL, AVENIDA LA CO","4to. paradero de Ttio, a espaldas del colegio Uriel García. Trato directo con el dueño. Para más información los Cels. , .",958280608,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""958280608"",""principal"":true},{""tipo"":""telefono"",""valor"":""946787006"",""principal"":false}]",pequeño
xvlrgJ-lJW,inmuebles,"DOY EN ANTICRESIS TIENDA CON TRASTIENDA, SALA, COMEDOR, COCINA, BAÑO Y LAVANDERÍA","precio S/50,000 soles conversable por 2 años; ubicado en San Sebastián 6to. Paradero Calle Independencia A-24. Razón .",974918522,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""974918522"",""principal"":true}]",pequeño
Ui_gPelN_G,inmuebles,"DOY EN ANTICRESIS UNA HABITACIÓN EN 1ER. PISO CON BAÑO COMPARTIDO, EN SAN ANTONIO F-20","más abajo del aeropuerto, en S/12,000 soles x 1 año renovable. Razón .",984333630,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984333630"",""principal"":true}]",pequeño
-f_7kzgSty,servicios,"KENNEDY ""A "". WÁNCHAQ...ANTICRESIS DPTO. 1ER. PISO INTERIOR...A MEDIA CUADRA DEL COLEGIO ARTURO PALO","02 habitaciones, Sala, comedor, 1 lavandería, 1 cocina.01 SS.HH., iluminación y ventilación, totalmente zona segura. No bulla. Razón .",933585746,"Wánchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""933585746"",""principal"":true}]",pequeño
oUbe4j_r6d,inmuebles,POR OCASIÓN,"SE DA EN ANTICRESIS UN DEPARTAMENTO. Y EN ALQUILER DEPARTAMENTOS AMOBLADOS POR DÍAS, SEMANAS O MESES: Interesados los Cels. , .",985164991,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""985164991"",""principal"":true},{""tipo"":""telefono"",""valor"":""929155536"",""principal"":false}]",pequeño
miGlEQEbE9,inmuebles,SE DA EN ANTICRESIS BONITO DEPARTAMENTO EN 4TO. PISO (INTERIOR) CON BUENA ILUMINACIÓN Y VISTA PANORÁ,"de 2 habitaciones, sala, comedor, cocina, baño y lavandería; ubicado a 10 minutos del centro de la ciudad. Precio por ocasión S/65,000 soles (negociable). Razón Cels. , .",979243541,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""979243541"",""principal"":true},{""tipo"":""telefono"",""valor"":""958601123"",""principal"":false}]",pequeño
CYOuD08Dy9,inmuebles,"SE DA EN ANTICRESIS BONITO, ESPACIOSO, BIEN ILUMINADO DEPARTAMENTO EN SAN JERÓNIMO CON","2 habitaciones, sala, comedor, cocina, baño, lavandería. Razón .",927100212,"San Jerónimo, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""927100212"",""principal"":true}]",pequeño
0ylJtJTwjn,inmuebles,"SE DA EN ANTICRESIS UN DEPARTAMENTO AMPLIO CON 1 DORMITORIO, SALA- COMEDOR, COCINA, BAÑO, LAVANDERÍA","en estreno y con cochera, en S/.110,000 soles. Ubicado en la Planicie de San Sebastián a una cuadra del Seguro Social. Razón Cels. , .",945054060,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""945054060"",""principal"":true},{""tipo"":""telefono"",""valor"":""984766105"",""principal"":false}]",pequeño
LENF8wukYV,inmuebles,VENDO TERRENO DE 300 M² EN APV 1ERO DE MAYO,"a pocos metros del Real Plaza inscrito en RR.PP., precio a $850 dólares el m² Razón .",978807755,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""978807755"",""principal"":true}]",pequeño
1d7si0kY_z,inmuebles,"VENDO CASA DE 328 M², DE 2 PISOS EN URB. VILLA MIRAFLORES – SAN JERÓNIMO","Con 2 departamentos, amplio jardín, ideal para vivienda o proyecto inmobiliario. Razón .",920356055,"San Jerónimo, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""920356055"",""principal"":true}]",pequeño
bhPl_Fstbl,inmuebles,"VENDO TERRENO DE 252.75 M² EN ESQUINA, SAN JERÓNIMO - CCOLLANA","(detrás de la facultad de Medicina de la Universidad Andina, final de E.T. León de San Jerónimo), con todos los servicios, documentos en regla, precio conversable, trato directo con el propietario. Razón",993484431,"San Jerónimo, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""993484431"",""principal"":true}]",pequeño
lUDVZw6l09,inmuebles,"VENDO DEPARTAMENTO EN 2DO. PISO, A PRECIO CONVERSABLE Y AIRES EN 5TO. PISO, DE 80 M²","en S/. 150,000, ubicados en Av. de la Cultura 3er. Paradero de San Sebastián. Llamar solo personas serias a los Cels. , .",929310270,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""929310270"",""principal"":true},{""tipo"":""telefono"",""valor"":""912560739"",""principal"":false}]",pequeño
t7TCS1xei4,inmuebles,VENDO 2 STANDS JUNTOS EN EXCELENTE UBICACIÓN DEL C.C. MOLINO II – SECCIÓN DE MANUFACTURADOS,"ideal para todo tipo de negocios. los , .",994972081,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""994972081"",""principal"":true},{""tipo"":""telefono"",""valor"":""974504817"",""principal"":false}]",pequeño
yMQGmZ-iJb,inmuebles,VENDO PREDIO RURAL DE 50.56 HECTÁREAS APTO PARA AGRICULTURA O GANADERÍA A PIE DE CARRETERA INTEROCEÁ,"Margen Derecha km70 comunidad San Juan Puerto Maldonado. Y Vendo terreno con vivienda en esquina de 250 m²; en Av. Ernesto Rivero con 26 de julio - Puerto Maldonado. Whatsapp , (solo mensajes).",989105719,"Ernesto Rivero, Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""whatsapp"",""valor"":""989105719"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""982310632"",""principal"":false}]",pequeño
zutA9fgyA9,inmuebles,URGENTE REMATO TERRENO EN PUMAMARCA DE 130 M²,"PRECIO 65,000 SOLES.",992125861,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""992125861"",""principal"":true}]",pequeño
EoGBOAwOVt,inmuebles,VENDO DEPARTAMENTO DE 75 M² CON DOBLE FRONTIS; EN AV. LOS INCAS - 4TO. PISO,"y alquilo o doy en anticresis tienda con trastienda en Urb. Santa Úrsula A-14, Wanchaq. Sra. Mary.",944213135,"Santa Úrsula, Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""944213135"",""principal"":true}]",pequeño
R3iUd6cBvP,inmuebles,VENDO POR MOTIVO DE SALUD TERRENO DE 150 M² A PIE DE CARRETERA EN MARGEN DERECHA- SAN SEBASTIÁN APV ,"con pequeña construcción de material noble, 8 habitaciones, servicios básicos, documentos al día, precio conversable trato directo con la propietaria. Razón , .",972400426,"ALTO WIMPILLAY, San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""972400426"",""principal"":true},{""tipo"":""telefono"",""valor"":""942771850"",""principal"":false}]",pequeño
G5i-oepjPs,inmuebles,"VENDO CASA A PRECIO DE TERRENO DE 190 M² DE MATERIAL NOBLE, CONSTA DE","3 dormitorios, sala, cocina, cochera amplia, doble frentera, cuenta con calles pavimentadas amplias, a 3 cuadras de la Vía de Evitamiento (altura MAESTRO PROMART), San Jerónimo, en $115,000. Razón .",989188531,"San Jerónimo, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""989188531"",""principal"":true}]",pequeño
6UHm3qNvDW,inmuebles,"VENDO DEPARTAMENTO AMPLIO EN 2DO. PISO, CONSTA DE","4 DORMITORIOS C/ROPEROS EMPOTRADOS, 3 BAÑOS, SALA- COMEDOR: cocina con reposteros altos y bajos, lavandería; en Urb. Los Álamos B-15 (detrás del colegio El Pacifico, cerca del Aeropuerto). Trato directo con el propietario. Razón . (Verlo previa cita).",974619751,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""974619751"",""principal"":true}]",pequeño
D0heTdakan,inmuebles,"VENDO CASA DE 144 M², MÁS JARDÍN DE 16 M² ÁREA TOTAL 160 M²","con ampliación; ubicada en Urb. Santa Rosa, distrito de Wanchaq. Precio a tratar. Trato directo con el propietario. Razón Cels. , (Verlo previa cita).",984906626,"Santa Rosa, Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984906626"",""principal"":true},{""tipo"":""telefono"",""valor"":""974776596"",""principal"":false}]",pequeño
pz6xLILnj5,inmuebles,"SE VENDE LOTES DE TERRENO DE 150 M², 160 A 260 M² EN SAN JERÓNIMO CERCA AL MERCADO VINOCANCHON","saneado, documentos al día. Razón",961341830,"San Jerónimo, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""961341830"",""principal"":true}]",pequeño
5medaBoVRT,inmuebles,VENDO TERRENOS DESDE 200 M² A PIE DE PISTA EN OLLANTAYTAMBO Y LIMATAMBO,"¡A precios de ocasión! Entrega inmediata. Trato directo con la propietaria. los Cels. , , .",984429074,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984429074"",""principal"":true},{""tipo"":""telefono"",""valor"":""987629806"",""principal"":false},{""tipo"":""telefono"",""valor"":""917670049"",""principal"":false}]",pequeño
3oEQ5C-0ZK,inmuebles,"EN VENTA TERRENO DE 1,200 M² EN TICAPATA",Todo cercado de material noble. Razón .,961341830,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""961341830"",""principal"":true}]",pequeño
W-L41TQ_84,inmuebles,"VENDO TERRENO DE 137 M² - A UNA CUADRA DE AV. DE LA CULTURA, CERCADO Y CON BAÑO","CERCA A LA U. ANDINA Totalmente saneado, con servicios básicos y documentos en regla, ideal para inversión. .",957213280,"DE LA CULTURA, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""957213280"",""principal"":true}]",pequeño
LTZrzV5PwT,inmuebles,"VENDO CASA COMO TERRENO DE 151 M² UBICADO EN LA AV. TUPAC AMARU 1ER. PARADERO, PICCHU SAN MARTÍN",frentera de 20m. Documentos en regla. Mayor información al .,984519162,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984519162"",""principal"":true}]",pequeño
N2BymoXwXv,inmuebles,¡POR OCASIÓN! EN VENTA O ANTICRESIS,"LOCAL PARA OFICINAS O INSTITUCIONES: En muy buena ubicación en el distrito de Wanchaq, excelentes acabados, 160 m², 2 baños, piso de porcelanato, buena iluminación, video vigilancia, cerco eléctrico, entrada independiente. Razón , Whatsapp .",984113801,"Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""whatsapp"",""valor"":""984113801"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""984428899"",""principal"":false}]",pequeño
vYdilunhJh,inmuebles,"DEPARTAMENTO 81 M² EN VENTA!! 3 HABITACIONES, 2 BAÑOS, MODERNO CON COCINA AMERICANA","7mo. piso con ascensor, en Av. Túpac Amaru - Cerca Cevichería República del ceviche (Progreso - Wanchaq). Independizado y de transferencia directa 85 mil dólares. Razón .",949727741,"Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""949727741"",""principal"":true}]",pequeño
_7ULZ3R46L,inmuebles,VENDO CASA COMO TERRENO DE 125 M² EN URB. QUINTA VALLECITO SAN SEBASTIÁN,"a 3 cuadras de Av. de la Cultura (entre el paradero callejón y el 2do. paradero) con triple frontis hacia avenida principal, documentos en regla. Trato directo con el propietario. Contactarse Cels. , , .",949697485,"principal, San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""949697485"",""principal"":true},{""tipo"":""telefono"",""valor"":""923561437"",""principal"":false},{""tipo"":""telefono"",""valor"":""955355095"",""principal"":false}]",pequeño
N9f6X1UqvR,inmuebles,"POR OCASIÓN VENDO BONITO TERRENO DE 550 M² CON SERVICIOS DE AGUA, LUZ Y DESAGÜE; EN LARAPA",(a la altura de Santa Rita de Casia). Trato directo con el dueño. Razón .,935933212,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""935933212"",""principal"":true}]",pequeño
ENkggE-HKK,inmuebles,"OPORTUNIDAD DE INVERSIÓN SE VENDE TERRENO DE 19,400 M² A 10MIN DE LIMATAMBO","Al pie de la pista Cusco- Abancay, doble frentera con energía eléctrica y agua de riego. Ideal para todo tipo de inversión, condominio de casas de campo, inversión agrícola, etc. Documentos en regla, también se vende lotes de terreno de 150, 170 m² en el sector de Huillcarpay cerca al nuevo colegio la Salle. Informes Cels. , .",983985598,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""983985598"",""principal"":true},{""tipo"":""telefono"",""valor"":""984519170"",""principal"":false}]",mediano
6hMIZccyNz,inmuebles,VENDO CASA EN ESQUINA – WANCHAQ,"Con servicios básicos, documentos en regla e inscrito en RR.PP, ideal para inversión. .",957213280,"Wanchaq, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""957213280"",""principal"":true}]",pequeño
D5vzY5Q4DQ,inmuebles,VENDO LOTE DE TERRENO 456 M² CON CERCO PERIMÉTRICO UBICADO EN LA COMUNIDAD PILLAO MATAO SAN JERÓNIMO,"(final de E.T. Expreso San Sebastián), con acceso vehicular, servicios básicos, trato directo con el propietario, precio a tratar. Razón Cels. , .",994922184,"San Sebastián, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""994922184"",""principal"":true},{""tipo"":""telefono"",""valor"":""991525579"",""principal"":false}]",pequeño
ulMDylnSEL,inmuebles,POR OCASIÓN,"VENDO DEPARTAMENTOS EN 2DO. Y 3ER. PISO DE 4 DORMITORIOS, SALA-COCINA Y LAVANDERÍA: servicios independientes; en Manzanapata Nº429 (frente al Colegio Tupac Amaru), para invertir en Airbnb, independizados. Financiable con cualquier banco. Trato directo con el propietario. Razón",992565113,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""992565113"",""principal"":true}]",pequeño
i4D_DA0zBI,inmuebles,VENDO CASA DE MATERIAL NOBLE DE 90 M² (CON PROYECCIÓN A 5 PISOS),"en Alto Qosqo (a 03 cuadras del mercado Virgen del Carmen), con documentos en regla. Razón .",984758678,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984758678"",""principal"":true}]",pequeño
tJGSnUyYuk,inmuebles,"VENDO CASA DE 365 M², DE 3 PISOS EN LARAPA",Interesados (abstenerse intermediarios).,974781884,"Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""974781884"",""principal"":true}]",pequeño
mFENZ9iMgr,inmuebles,VENDO TERRENO DE 6000 M² UBICADO EN EL DISTRITO DE CAICAY A UNA HORA DE LA CIUDAD DEL CUSCO,"exclusivo para empresas con proyección a futuro, empresas turísticas para campo recreacional etc., documentos en regla, trato directo con el propietario. Razón .",984900191,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""984900191"",""principal"":true}]",pequeño
yZ5T4f62qw,inmuebles,VENDO 2 TERRENOS,"UNO DE 280 M² EN YUCAY A 2 MIN. DE PISTA PRINCIPAL CON ACCESO VEHICULAR: servicios básicos, ideal para casa de campo; otro de 240 m² por Jaquira Grande carretera Cusco-Ccorcca, a 20 min. de Puquin Independencia-Cusco, con acceso vehicular, servicios básicos, inscritos en RR.PP. Razón .",983100288,"Cusco, Cusco, Perú",2024-10-17,09:00,,,,false,true,rueda_negocios,R2570,2024-10-17,"[{""tipo"":""telefono"",""valor"":""983100288"",""principal"":true}]",pequeño
